1,-1.1
1.2,-1.159999
1.6,-1.22
1.8,-1.304
2,-1.335
2.2,-1.169
2.4,-1.03499
2.6,-0.92999
2.8,-0.85999
3,-0.7949999
3.2,-0.75
4,-0.489999
4.8,-0.405
5,-0.39
5.2,-0.37
6,-0.32
7,-0.28
8,-0.255
9,-0.185
10,-0.1675
11,-0.1375
